Date,Time,10cm_1,15cm_1,20cm_1,30cm_1,40cm_1,50cm_1,60cm_1,70cm_1,10cm_2,15cm_2,20cm_2,30cm_2,40cm_2,50cm_2,60cm_2,70cm_2
2021/7/11,18.5,23,21.5,20,17,15.5,15,14,14.5,23.5,22.5,20.5,17.5,15.5,14.5,14,14.5
2021/7/11,19,22.5,21.5,20,17.5,15.5,15,14,14.5,22.5,22,20.5,17.5,16,14.5,14,14.5
2021/7/11,19.5,21.5,21,20,17.5,16,15,14,14.5,21.5,21.5,20.5,17.5,16,14.5,14,14.5
2021/7/11,20,20.5,20.5,19.5,17.5,16,15,14,14.5,20.5,21,20,18,16,15,14,14.5
2021/7/11,20.5,20,19.5,19.5,17.5,16,15,14.5,14.5,19.5,20.5,20,18,16,15,14.5,14.5
2021/7/11,21,19,19,19,18,16,15,14.5,14.5,18.5,19.5,19.5,18,16.5,15,14.5,14.5
2021/7/11,21.5,18,18.5,19,17.5,16.5,15.5,14.5,14.5,18,19,19,18,16.5,15,14.5,14.5
2021/7/11,22,17.5,18,18.5,17.5,16.5,15.5,14.5,14.5,17,18.5,18.5,17.5,16.5,15,14.5,14.5
2021/7/11,22.5,16.5,17.5,18,17.5,16.5,15.5,14.5,14.5,16.5,18,18.5,17.5,16.5,15,14.5,14.5
2021/7/11,23,16,17,17.5,17.5,16.5,15.5,14.5,14.5,16,17.5,18,17.5,16.5,15.5,14.5,14.5
2021/7/11,23.5,15.5,16.5,17.5,17.5,16.5,15.5,14.5,14.5,15.5,17,17.5,17.5,16.5,15.5,14.5,14.5
2021/7/12,0,15,16,17,17,16.5,15.5,14.5,14.5,15,16.5,17.5,17.5,16.5,15.5,14.5,14.5
2021/7/12,0.5,15,15.5,16.5,17,16.5,15.5,14.5,14.5,15,16,17,17,16.5,15.5,14.5,14.5
2021/7/12,1,14.5,15.5,16.5,17,16.5,15.5,14.5,14.5,14.5,16,16.5,17,16.5,15.5,14.5,14.5
2021/7/12,1.5,14,15,16,16.5,16.5,15.5,14.5,14.5,14,15.5,16.5,17,16.5,15.5,14.5,14.5
2021/7/12,2,13.5,14.5,16,16.5,16.5,15.5,15,14.5,13.5,15,16,16.5,16.5,15.5,14.5,14.5
2021/7/12,2.5,13.5,14.5,15.5,16.5,16.5,15.5,15,14.5,13,15,16,16.5,16.5,15.5,14.5,14.5
2021/7/12,3,13,14,15.5,16,16,15.5,15,14.5,12.5,14.5,15.5,16.5,16.5,15.5,14.5,14.5
2021/7/12,3.5,12.5,13.5,15,16,16,15.5,15,14.5,12.5,14,15.5,16,16.5,15.5,15,14.5
2021/7/12,4,12,13.5,15,16,16,15.5,15,14.5,12,13.5,15,16,16,15.5,15,14.5
2021/7/12,4.5,12,13,14.5,15.5,16,15.5,15,14.5,11.5,13.5,15,16,16,15.5,15,15
2021/7/12,5,11.5,13,14.5,15.5,16,15.5,15,14.5,11.5,13,14.5,15.5,16,15.5,15,15
2021/7/12,5.5,11,12.5,14,15.5,16,15.5,15,14.5,11,13,14.5,15.5,16,15.5,15,15
2021/7/12,6,11,12,14,15,15.5,15.5,15,14.5,10.5,12.5,14,15.5,16,15.5,15,15
2021/7/12,6.5,10.5,12,13.5,15,15.5,15.5,15,14.5,10.5,12,14,15,16,15.5,15,15
2021/7/12,7,10.5,11.5,13.5,15,15.5,15.5,15,14.5,10,12,13.5,15,15.5,15,15,15
2021/7/12,7.5,10.5,11.5,13.5,14.5,15.5,15.5,15,14.5,10,12,13.5,15,15.5,15,14.5,15
2021/7/12,8,10.5,11.5,13,14.5,15.5,15.5,14.5,14.5,10,11.5,13,14.5,15.5,15,14.5,15
2021/7/12,8.5,11.5,11.5,13,14.5,15,15.5,14.5,14.5,10.5,11.5,13,14.5,15.5,15,14.5,15
2021/7/12,9,12.5,12,13,14.5,15,15,14.5,14.5,11.5,12,13,14.5,15.5,15,14.5,15
2021/7/12,9.5,14,13,13,14,15,15,14.5,14.5,12.5,12.5,13,14.5,15.5,15,14.5,15
2021/7/12,10,15.5,14,13.5,14,15,15,14.5,14.5,14,13.5,13,14,15,15,14.5,15
2021/7/12,10.5,17,15,13.5,14,15,15,14.5,14.5,15.5,14.5,13.5,14,15,15,14.5,15
2021/7/12,11,18.5,16,14,14,15,15,14.5,14.5,17,15.5,14,14,15,15,14.5,15
2021/7/12,11.5,20,17,14.5,14,14.5,15,14.5,14.5,18.5,16.5,14.5,14,15,15,14.5,15
2021/7/12,12,21.5,18,15.5,14.5,14.5,15,14.5,14.5,19.5,17.5,15.5,14.5,15,15,14.5,15
2021/7/12,12.5,22.5,19,16,14.5,14.5,15,14.5,14.5,21,18.5,16,14.5,15,14.5,14.5,14.5
2021/7/12,13,23.5,20,16.5,15,14.5,15,14.5,14.5,22,19.5,16.5,15,15,14.5,14.5,14.5
2021/7/12,13.5,24.5,21,17.5,15,15,15,14.5,14.5,23.5,20.5,17.5,15,15,14.5,14.5,14.5
2021/7/12,14,25,21.5,18,15.5,15,15,14.5,14.5,24.5,21.5,18,15.5,15,14.5,14.5,14.5
2021/7/12,14.5,25.5,22,18.5,15.5,15,15,14.5,14.5,25,22.5,19,16,15,14.5,14.5,14.5
2021/7/12,15,26,22.5,19,16,15,15,14.5,14.5,26,23,19.5,16,15.5,14.5,14.5,14.5
2021/7/12,15.5,26.5,23,19.5,16.5,15,15,14.5,14.5,26,24,20,16.5,15.5,14.5,14.5,14.5
2021/7/12,16,26.5,23.5,20,17,15.5,15,14.5,14.5,26.5,24.5,20.5,17,15.5,15,14.5,14.5
2021/7/12,16.5,27,24,20.5,17,15.5,15,14.5,14.5,27,24.5,21,17.5,15.5,15,14.5,14.5
2021/7/12,17,27,24,21,17.5,16,15,14.5,14.5,27,25,21.5,17.5,16,15,14.5,14.5
2021/7/12,17.5,27,24,21.5,18,16,15,14.5,14.5,27,25,22,18,16,15,14.5,14.5
2021/7/12,18,26.5,24,21.5,18,16,15,14.5,14.5,26.5,25,22,18,16.5,15,14.5,14.5
2021/7/12,18.5,26,24,21.5,18.5,16.5,15.5,14.5,14.5,26,25,22,18.5,16.5,15,14.5,14.5
2021/7/12,19,25.5,23.5,21.5,18.5,16.5,15.5,14.5,14.5,25,24.5,22,18.5,16.5,15,14.5,14.5
2021/7/12,19.5,24.5,23.5,21.5,19,16.5,15.5,14.5,14.5,24,24,22,19,17,15.5,14.5,14.5
2021/7/12,20,23.5,23,21.5,19,17,15.5,14.5,14.5,23.5,23.5,22,19,17,15.5,14.5,14.5
2021/7/12,20.5,22.5,22.5,21.5,19,17,15.5,14.5,14.5,22.5,23,21.5,19,17,15.5,14.5,14.5
2021/7/12,21,22,21.5,21,19,17,16,15,14.5,21.5,22,21.5,19,17,15.5,14.5,14.5
2021/7/12,21.5,21,21,21,19,17.5,16,15,14.5,20.5,21.5,21,19,17.5,15.5,14.5,14.5
2021/7/12,22,20,20.5,20.5,19,17.5,16,15,14.5,20,21,20.5,19,17.5,16,15,14.5
2021/7/12,22.5,19.5,20,20,19,17.5,16,15,14.5,19,20.5,20.5,19,17.5,16,15,15
2021/7/12,23,19,19.5,20,19,17.5,16,15,14.5,18.5,20,20,19,17.5,16,15,15
2021/7/12,23.5,18.5,19,19.5,19,17.5,16,15,14.5,18,19.5,19.5,19,17.5,16,15,15
2021/7/13,0,18,18.5,19,18.5,17.5,16,15,14.5,17.5,19,19.5,18.5,17.5,16,15,15
2021/7/13,0.5,17.5,18,19,18.5,17.5,16.5,15,14.5,17,18.5,19,18.5,17.5,16,15,15
2021/7/13,1,17,17.5,18.5,18.5,17.5,16.5,15,14.5,16.5,18,18.5,18.5,17.5,16,15,15
2021/7/13,1.5,16.5,17,18,18,17.5,16.5,15,14.5,16,17.5,18.5,18.5,17.5,16,15,15
2021/7/13,2,16,17,18,18,17.5,16.5,15,14.5,15.5,17,18,18,17.5,16,15,15
2021/7/13,2.5,15.5,16.5,17.5,18,17.5,16.5,15.5,15,15,16.5,17.5,18,17.5,16,15,15
2021/7/13,3,15,16,17.5,17.5,17.5,16.5,15.5,15,14.5,16.5,17.5,18,17.5,16,15,15
2021/7/13,3.5,14.5,15.5,17,17.5,17,16.5,15.5,15,14.5,16,17,17.5,17.5,16,15,15
2021/7/13,4,14.5,15.5,16.5,17.5,17,16.5,15.5,15,14,15.5,17,17.5,17.5,16,15.5,15
2021/7/13,4.5,14,15,16.5,17,17,16.5,15.5,15,13.5,15.5,16.5,17,17,16,15.5,15
2021/7/13,5,13.5,15,16,17,17,16.5,15.5,15,13.5,15,16,17,17,16,15.5,15
2021/7/13,5.5,13.5,14.5,16,17,17,16.5,15.5,15,13,14.5,16,17,17,16,15.5,15
2021/7/13,6,13,14,15.5,16.5,17,16.5,15.5,15,12.5,14.5,15.5,16.5,17,16,15.5,15
2021/7/13,6.5,13,14,15.5,16.5,16.5,16.5,15.5,15,12.5,14,15.5,16.5,17,16,15.5,15
2021/7/13,7,12.5,13.5,15.5,16.5,16.5,16,15.5,15,12,14,15,16.5,17,16,15.5,15
2021/7/13,7.5,12.5,13.5,15,16,16.5,16,15.5,15,12,13.5,15,16,16.5,16,15.5,15
2021/7/13,8,12.5,13.5,15,16,16.5,16,15.5,15,12,13.5,15,16,16.5,16,15.5,15
2021/7/13,8.5,13,13.5,14.5,16,16.5,16,15.5,15,12,13.5,14.5,16,16.5,16,15.5,15
2021/7/13,9,14,14,14.5,15.5,16,16,15.5,15,13,13.5,14.5,15.5,16.5,16,15.5,15
2021/7/13,9.5,15,14.5,14.5,15.5,16,16,15.5,15,14,14,14.5,15.5,16.5,16,15,15
2021/7/13,10,16.5,15,15,15.5,16,16,15.5,15,15,14.5,14.5,15.5,16.5,16,15,15
2021/7/13,10.5,17.5,16,15,15.5,16,16,15,15,16.5,15.5,15,15.5,16,15.5,15,15
2021/7/13,11,18.5,16.5,15.5,15.5,16,16,15,15,17.5,16.5,15.5,15.5,16,15.5,15,15
2021/7/13,11.5,20,17.5,16,15.5,16,16,15,15,18.5,17.5,16,15.5,16,15.5,15,15
2021/7/13,12,21,18.5,16.5,15.5,16,16,15,15,20,18,16.5,15.5,16,15.5,15,15
2021/7/13,12.5,22,19.5,17,16,16,16,15,15,21,19,17,15.5,16,15.5,15,15
2021/7/13,13,23,20,17.5,16,16,15.5,15,15,22,20,17.5,16,16,15.5,15,15
2021/7/13,13.5,24,21,18,16,16,15.5,15,15,23,21,18,16,16,15.5,15,15
2021/7/13,14,25,21.5,18.5,16.5,16,15.5,15,15,24,21.5,19,16.5,16,15.5,15,15
2021/7/13,14.5,26,22.5,19.5,17,16,15.5,15,15,24.5,22.5,19.5,16.5,16,15.5,15,15
2021/7/13,15,26,23,20,17,16,15.5,15,15,25,23,20,17,16,15.5,15,15
2021/7/13,15.5,25.5,23,20.5,17.5,16,15.5,15,15,24.5,23,20.5,17.5,16.5,15.5,15,15
2021/7/13,16,25,23,20.5,17.5,16.5,15.5,15,15,24,23,20.5,17.5,16.5,15.5,15,15
2021/7/13,16.5,24.5,22.5,20.5,18,16.5,16,15,15,23.5,23,21,18,16.5,15.5,15,15
2021/7/13,17,23.5,22,20.5,18,16.5,16,15,15,23,22.5,21,18,16.5,15.5,15,15
2021/7/13,17.5,22.5,21.5,20.5,18.5,16.5,16,15,15,22,22,20.5,18.5,17,15.5,15,15
2021/7/13,18,21.5,21,20.5,18.5,17,16,15,15,21,21.5,20.5,18.5,17,15.5,15,15
2021/7/13,18.5,21,20.5,20,18.5,17,16,15,15,20.5,21,20.5,18.5,17,16,15,15
2021/7/13,19,20.5,20.5,20,18.5,17,16,15,15,20,20.5,20,18.5,17,16,15,15
2021/7/13,19.5,20,20,20,18.5,17,16,15,15,19.5,20.5,20,18.5,17,16,15,15
2021/7/13,20,19.5,19.5,19.5,18.5,17,16,15,15,19,20,19.5,18.5,17.5,16,15,15
2021/7/13,20.5,19,19,19.5,18.5,17.5,16,15.5,15,18.5,19.5,19.5,18.5,17.5,16,15,15
2021/7/13,21,18.5,19,19,18.5,17.5,16.5,15.5,15,18,19,19,18.5,17.5,16,15,15
2021/7/13,21.5,18,18.5,19,18.5,17.5,16.5,15.5,15,17.5,18.5,19,18,17.5,16,15,15
2021/7/13,22,18,18,18.5,18,17.5,16.5,15.5,15,17.5,18.5,18.5,18,17.5,16,15.5,15
2021/7/13,22.5,17.5,18,18.5,18,17.5,16.5,15.5,15,17,18,18.5,18,17.5,16,15.5,15
2021/7/13,23,17,17.5,18,18,17.5,16.5,15.5,15,16.5,17.5,18,18,17.5,16,15.5,15
2021/7/13,23.5,16.5,17,18,18,17,16.5,15.5,15,16,17.5,18,18,17.5,16,15.5,15
2021/7/14,0,16.5,17,17.5,18,17,16.5,15.5,15,16,17,17.5,17.5,17.5,16,15.5,15
2021/7/14,0.5,16,16.5,17.5,17.5,17,16.5,15.5,15,15.5,16.5,17.5,17.5,17.5,16,15.5,15
2021/7/14,1,16,16.5,17.5,17.5,17,16.5,15.5,15,15,16.5,17,17.5,17,16,15.5,15.5
2021/7/14,1.5,15.5,16,17,17.5,17,16.5,15.5,15,15,16,17,17.5,17,16,15.5,15.5
2021/7/14,2,15,16,17,17.5,17,16.5,15.5,15,14.5,16,16.5,17,17,16,15.5,15.5
2021/7/14,2.5,15,15.5,16.5,17,17,16.5,15.5,15,14,15.5,16.5,17,17,16,15.5,15.5
2021/7/14,3,14.5,15.5,16.5,17,17,16.5,15.5,15,14,15.5,16,17,17,16,15.5,15.5
2021/7/14,3.5,14.5,15,16,17,17,16.5,15.5,15,14,15,16,17,17,16,15.5,15.5
2021/7/14,4,14,15,16,16.5,17,16.5,15.5,15,13.5,15,16,16.5,17,16,15.5,15.5
2021/7/14,4.5,14,14.5,16,16.5,16.5,16.5,15.5,15,13.5,14.5,15.5,16.5,17,16,15.5,15.5
2021/7/14,5,13.5,14.5,15.5,16.5,16.5,16.5,15.5,15,13,14.5,15.5,16.5,16.5,16,15.5,15.5
2021/7/14,5.5,13.5,14.5,15.5,16.5,16.5,16,15.5,15,13,14,15,16,16.5,16,15.5,15.5
2021/7/14,6,13.5,14,15.5,16,16.5,16,15.5,15,12.5,14,15,16,16.5,16,15.5,15.5
2021/7/14,6.5,13,14,15,16,16.5,16,15.5,15,12.5,14,15,16,16.5,16,15.5,15.5
2021/7/14,7,13,13.5,15,16,16.5,16,15.5,15,12.5,13.5,14.5,16,16.5,16,15.5,15.5
2021/7/14,7.5,13,13.5,15,16,16,16,15.5,15,12,13.5,14.5,15.5,16.5,16,15.5,15.5
2021/7/14,8,13,13.5,14.5,15.5,16,16,15.5,15,12,13.5,14.5,15.5,16.5,16,15.5,15.5
2021/7/14,8.5,13,13.5,14.5,15.5,16,16,15.5,15,12,13.5,14.5,15.5,16,16,15.5,15.5
2021/7/14,9,13,13.5,14.5,15.5,16,16,15.5,15,12,13.5,14,15.5,16,15.5,15.5,15.5
2021/7/14,9.5,13,13.5,14.5,15.5,16,16,15.5,15,12.5,13.5,14,15.5,16,15.5,15.5,15.5
2021/7/14,10,13,13.5,14.5,15.5,16,16,15.5,15,12.5,13.5,14,15,16,15.5,15.5,15.5
2021/7/14,10.5,13,13.5,14.5,15,16,16,15,15,12.5,13.5,14,15,16,15.5,15.5,15.5
2021/7/14,11,13.5,13.5,14.5,15,15.5,16,15,15,12.5,13.5,14,15,16,15.5,15,15.5
2021/7/14,11.5,13.5,13.5,14.5,15,15.5,16,15,15,13,13.5,14,15,16,15.5,15,15.5
2021/7/14,12,13.5,13.5,14.5,15,15.5,15.5,15,15,13,13.5,14,15,16,15.5,15,15.5
2021/7/14,12.5,14,14,14.5,15,15.5,15.5,15,15,13.5,14,14,15,15.5,15.5,15,15.5
2021/7/14,13,14,14,14.5,15,15.5,15.5,15,15,13.5,14,14,15,15.5,15.5,15,15
2021/7/14,13.5,14.5,14,14.5,15,15.5,15.5,15,15,13.5,14,14.5,15,15.5,15.5,15,15
2021/7/14,14,14.5,14,14.5,15,15.5,15.5,15,15,14,14,14.5,15,15.5,15.5,15,15
2021/7/14,14.5,14.5,14.5,14.5,15,15.5,15.5,15,15,14,14.5,14.5,15,15.5,15.5,15,15
2021/7/14,15,15,14.5,14.5,15,15.5,15.5,15,15,14,14.5,14.5,15,15.5,15,15,15
2021/7/14,15.5,15,14.5,14.5,15,15.5,15.5,15,15,14.5,14.5,14.5,15,15.5,15,15,15
2021/7/14,16,15.5,15,15,15,15.5,15.5,15,15,15,15,14.5,15,15.5,15,15,15
2021/7/14,16.5,15.5,15,15,15,15.5,15.5,15,15,15,15,15,15,15.5,15,15,15
2021/7/14,17,15,15,15,15,15.5,15.5,15,15,14.5,15,15,15,15.5,15,15,15
2021/7/14,17.5,15,15,15,15,15.5,15.5,15,15,14.5,15,15,15,15.5,15,15,15
2021/7/14,18,15,15,15,15,15.5,15.5,15,15,14.5,15,15,15,15.5,15,15,15
2021/7/14,18.5,15,15,15,15,15,15.5,15,15,14.5,15,15,15,15.5,15,15,15
2021/7/14,19,15,15,15,15,15,15.5,15,15,14.5,15,15,15,15.5,15,15,15
2021/7/14,19.5,15,15,15,15,15.5,15.5,15,15,14.5,15,15,15,15.5,15,15,15
2021/7/14,20,15,15,15,15,15,15.5,15,15,14.5,15,15,15,15.5,15,15,15
2021/7/14,20.5,14.5,14.5,15,15,15.5,15.5,15,15,14,15,15,15,15.5,15,15,15
2021/7/14,21,14.5,14.5,15,15,15,15.5,15,15,14,14.5,15,15,15.5,15,15,15
2021/7/14,21.5,14,14.5,15,15,15,15,15,15,13.5,14.5,15,15,15.5,15,15,15
2021/7/14,22,14,14,15,15,15,15,15,15,13.5,14.5,14.5,15,15.5,15,15,15
2021/7/14,22.5,13.5,14,14.5,15,15,15,14.5,15,13,14,14.5,15,15.5,15,15,15
2021/7/14,23,13.5,14,14.5,15,15,15,15,15,13,14,14.5,15,15.5,15,15,15
2021/7/14,23.5,13.5,13.5,14.5,15,15,15,14.5,15,13,14,14.5,15,15.5,15,14.5,15
2021/7/15,0,13.5,13.5,14.5,15,15,15,14.5,15,13,14,14.5,15,15.5,15,14.5,15
2021/7/15,0.5,13,13.5,14.5,15,15,15,14.5,15,13,13.5,14,15,15.5,15,14.5,15
2021/7/15,1,13,13.5,14,15,15,15,14.5,15,12.5,13.5,14,14.5,15.5,15,14.5,15
2021/7/15,1.5,13,13.5,14,14.5,15,15,14.5,15,12.5,13.5,14,14.5,15.5,15,14.5,15
2021/7/15,2,13,13.5,14,14.5,15,15,14.5,15,12.5,13.5,14,14.5,15,15,14.5,15
2021/7/15,2.5,13,13,14,14.5,15,15,14.5,14.5,12.5,13.5,14,14.5,15,15,14.5,15
2021/7/15,3,13,13,14,14.5,15,15,14.5,14.5,12.5,13.5,14,14.5,15,15,14.5,15
2021/7/15,3.5,12.5,13,14,14.5,15,15,14.5,14.5,12.5,13,14,14.5,15,15,14.5,15
2021/7/15,4,12.5,13,14,14.5,15,15,14.5,14.5,12,13,14,14.5,15,15,14.5,15
2021/7/15,4.5,12.5,13,13.5,14.5,15,15,14.5,14.5,12,13,13.5,14.5,15,15,14.5,15
2021/7/15,5,12.5,13,13.5,14.5,15,15,14.5,14.5,12,13,13.5,14.5,15,15,14.5,15
2021/7/15,5.5,12.5,13,13.5,14.5,15,15,14.5,14.5,12,13,13.5,14.5,15,14.5,14.5,15
2021/7/15,6,12.5,13,13.5,14.5,14.5,15,14.5,14.5,12,13,13.5,14.5,15,14.5,14.5,15
2021/7/15,6.5,12.5,12.5,13.5,14,14.5,15,14.5,14.5,12,13,13.5,14,15,14.5,14.5,15
2021/7/15,7,12.5,12.5,13.5,14,14.5,15,14.5,14.5,12,13,13.5,14,15,14.5,14.5,15
2021/7/15,7.5,12.5,12.5,13.5,14,14.5,15,14.5,14.5,12,13,13.5,14,15,14.5,14.5,15
2021/7/15,8,12.5,12.5,13.5,14,14.5,15,14.5,14.5,12,13,13.5,14,15,14.5,14.5,15
2021/7/15,8.5,12.5,12.5,13.5,14,14.5,15,14.5,14.5,12.5,13,13.5,14,15,14.5,14.5,14.5
2021/7/15,9,13,13,13.5,14,14.5,15,14.5,14.5,12.5,13,13.5,14,15,14.5,14.5,14.5
2021/7/15,9.5,14,13.5,13.5,14,14.5,15,14.5,14.5,13.5,13.5,13.5,14,15,14.5,14.5,14.5
2021/7/15,10,15,13.5,13.5,14,14.5,15,14.5,14.5,14,14,13.5,14,14.5,14.5,14.5,14.5
2021/7/15,10.5,15.5,14.5,14,14,14.5,14.5,14.5,14.5,15,14.5,14,14,14.5,14.5,14.5,14.5
2021/7/15,11,16.5,15,14,14,14.5,14.5,14.5,14.5,16,15,14,14,14.5,14.5,14.5,14.5
2021/7/15,11.5,17,15.5,14.5,14,14.5,14.5,14.5,14.5,16.5,15.5,14.5,14,14.5,14.5,14.5,14.5
2021/7/15,12,18,16,15,14,14.5,14.5,14.5,14.5,17.5,16,15,14,14.5,14.5,14.5,14.5
2021/7/15,12.5,19,17,15,14.5,14.5,14.5,14,14.5,18,17,15.5,14.5,14.5,14.5,14.5,14.5
2021/7/15,13,20,17.5,15.5,14.5,14.5,14.5,14,14.5,19,17.5,15.5,14.5,15,14.5,14.5,14.5
2021/7/15,13.5,21,18.5,16,14.5,14.5,14.5,14,14.5,20,18.5,16,14.5,15,14.5,14.5,14.5
2021/7/15,14,21.5,19,16.5,15,14.5,14.5,14,14.5,20.5,19,16.5,15,15,14.5,14.5,14.5
2021/7/15,14.5,21,19,17,15,14.5,14.5,14,14.5,20,19,17,15,15,14.5,14.5,14.5
2021/7/15,15,20.5,19,17.5,15.5,14.5,14.5,14,14.5,19.5,19,17.5,15.5,15,14.5,14.5,14.5
2021/7/15,15.5,20,19,17.5,15.5,15,14.5,14,14.5,19.5,19,17.5,15.5,15,14.5,14.5,14.5
2021/7/15,16,20,18.5,17.5,16,15,14.5,14,14.5,19.5,19,17.5,16,15,14.5,14.5,14.5
2021/7/15,16.5,20,18.5,17.5,16,15,15,14,14.5,19,19,17.5,16,15,14.5,14.5,14.5
2021/7/15,17,20,18.5,17.5,16,15,15,14,14.5,19.5,19,17.5,16,15.5,14.5,14.5,14.5
2021/7/15,17.5,20.5,18.5,17.5,16,15,15,14,14.5,20,19,17.5,16,15.5,14.5,14.5,14.5
2021/7/15,18,20.5,19,17.5,16,15.5,15,14.5,14.5,20.5,19.5,18,16,15.5,14.5,14.5,14.5
2021/7/15,18.5,21,19,18,16.5,15.5,15,14.5,14.5,20.5,19.5,18,16.5,15.5,14.5,14.5,14.5
2021/7/15,19,20.5,19,18,16.5,15.5,15,14.5,14.5,20,19.5,18,16.5,15.5,14.5,14.5,14.5
2021/7/15,19.5,20.5,19,18,16.5,15.5,15,14.5,14.5,19.5,19.5,18.5,16.5,15.5,15,14.5,14.5
2021/7/15,20,20,19,18,16.5,15.5,15,14.5,14.5,19,19.5,18.5,16.5,16,15,14.5,14.5
2021/7/15,20.5,19.5,19,18,17,15.5,15,14.5,14.5,18.5,19,18,16.5,16,15,14.5,14.5
2021/7/15,21,19,18.5,18,17,16,15,14.5,14.5,18,18.5,18,17,16,15,14.5,14.5
2021/7/15,21.5,18,18,18,17,16,15,14.5,14.5,17.5,18,18,17,16,15,14.5,14.5
2021/7/15,22,17.5,17.5,18,17,16,15,14.5,14.5,17,18,17.5,17,16,15,14.5,14.5
2021/7/15,22.5,17,17.5,17.5,17,16,15,14.5,14.5,16.5,17.5,17.5,17,16,15,14.5,14.5
2021/7/15,23,16.5,17,17.5,17,16,15.5,14.5,14.5,16,17,17.5,16.5,16,15,14.5,14.5
2021/7/15,23.5,16,16.5,17,17,16,15.5,14.5,14.5,15.5,16.5,17,16.5,16,15,14.5,14.5
2021/7/16,0,16,16.5,17,16.5,16,15.5,14.5,14.5,15.5,16.5,17,16.5,16,15,14.5,14.5
2021/7/16,0.5,15.5,16,16.5,16.5,16,15.5,14.5,14.5,15,16,16.5,16.5,16,15,14.5,14.5
2021/7/16,1,15,15.5,16.5,16.5,16,15.5,14.5,14.5,14.5,16,16.5,16.5,16,15,14.5,14.5
2021/7/16,1.5,14.5,15.5,16,16.5,16,15.5,14.5,14.5,14,15.5,16,16.5,16,15,14.5,14.5
2021/7/16,2,14.5,15,16,16.5,16,15.5,14.5,14.5,14,15,16,16,16,15,14.5,14.5
2021/7/16,2.5,14,15,16,16,16,15.5,14.5,14.5,13.5,15,15.5,16,16,15,14.5,14.5
2021/7/16,3,14,14.5,15.5,16,16,15.5,14.5,14.5,13.5,14.5,15.5,16,16,15,14.5,14.5
2021/7/16,3.5,13.5,14.5,15.5,16,16,15.5,14.5,14.5,13,14.5,15.5,16,16,15,14.5,14.5
2021/7/16,4,13.5,14,15,16,16,15.5,14.5,14.5,13,14.5,15,15.5,16,15,14.5,14.5
2021/7/16,4.5,13,14,15,15.5,15.5,15.5,14.5,14.5,12.5,14,15,15.5,16,15,14.5,14.5
2021/7/16,5,13,14,15,15.5,15.5,15.5,14.5,14.5,12.5,14,15,15.5,16,15,14.5,14.5
2021/7/16,5.5,13,13.5,14.5,15.5,15.5,15.5,14.5,14.5,12.5,13.5,14.5,15.5,16,15,14.5,14.5
2021/7/16,6,12.5,13.5,14.5,15.5,15.5,15.5,14.5,14.5,12,13.5,14.5,15.5,15.5,15,14.5,14.5
2021/7/16,6.5,12.5,13.5,14.5,15,15.5,15.5,14.5,14.5,12,13.5,14.5,15,15.5,15,14.5,14.5
2021/7/16,7,12.5,13,14.5,15,15.5,15.5,14.5,14.5,12,13.5,14,15,15.5,15,14.5,14.5
2021/7/16,7.5,12.5,13,14,15,15.5,15.5,14.5,14.5,12,13,14,15,15.5,15,14.5,14.5
2021/7/16,8,13,13,14,15,15.5,15,14.5,14.5,12.5,13.5,14,15,15.5,15,14.5,14.5
2021/7/16,8.5,13,13.5,14,15,15,15,14.5,14.5,12.5,13.5,14,15,15.5,15,14.5,14.5
2021/7/16,9,14,13.5,14,14.5,15,15,14.5,14.5,13,13.5,14,14.5,15.5,15,14.5,14.5
2021/7/16,9.5,15,14,14,14.5,15,15,14.5,14.5,14,14,14,14.5,15.5,15,14.5,14.5
2021/7/16,10,16,14.5,14.5,14.5,15,15,14.5,14.5,15,14.5,14.5,14.5,15.5,15,14.5,14.5
2021/7/16,10.5,17,15.5,14.5,14.5,15,15,14.5,14.5,16,15,14.5,14.5,15,15,14.5,14.5
2021/7/16,11,18,16,15,14.5,15,15,14.5,14.5,17,16,15,14.5,15,15,14.5,14.5
2021/7/16,11.5,18.5,16.5,15.5,15,15,15,14.5,14.5,17.5,16.5,15.5,14.5,15,15,14.5,14.5
2021/7/16,12,19,17,15.5,15,15,15,14.5,14.5,18,17,15.5,15,15,15,14.5,14.5
2021/7/16,12.5,19.5,17.5,16,15,15,15,14.5,14.5,18.5,17.5,16,15,15,15,14.5,14.5
2021/7/16,13,20,18,16.5,15,15,15,14.5,14.5,19,18,16.5,15,15,14.5,14.5,14.5
2021/7/16,13.5,19.5,18,16.5,15.5,15,15,14.5,14.5,19,18,16.5,15.5,15,14.5,14.5,14.5
2021/7/16,14,20,18,17,15.5,15,15,14.5,14.5,19,18.5,17,15.5,15.5,14.5,14.5,14.5
2021/7/16,14.5,21,18.5,17,15.5,15,15,14.5,14.5,20.5,19,17,15.5,15.5,15,14.5,14.5
2021/7/16,15,21.5,19,17.5,16,15,15,14.5,14.5,21,19.5,17.5,16,15.5,15,14.5,14.5
2021/7/16,15.5,22,19.5,17.5,16,15.5,15,14.5,14.5,21.5,20,18,16,15.5,15,14.5,14.5
2021/7/16,16,22,20,18,16,15.5,15,14.5,14.5,21.5,20.5,18.5,16,15.5,15,14.5,14.5
2021/7/16,16.5,21.5,20,18.5,16.5,15.5,15,14.5,14.5,21,20.5,18.5,16.5,15.5,15,14.5,14.5
